Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
55858223,Il peggiore dei mondi possibili,George Orwell,"Orwell, George",,"=""8804734906""","=""9788804734901""",0,4.38,Mondadori,Hardcover,936,2020,,,2021/03/25,"to-read, fantasy, kindle","to-read (#125), fantasy (#25), kindle (#24)",to-read,,,,0,0
57422489,Sull'amore,Josef Pieper,"Pieper, Josef",,"=""8837225873""","=""9788837225872""",0,3.56,Morcelliana,Paperback,0,2017,1977,,2021/03/15,"to-read, filosofia, morale","to-read (#121), filosofia (#45), morale (#21)",to-read,,,,0,0
7341,The Gospel According to Tolkien: Visions of the Kingdom in Middle-earth,Ralph C. Wood,"Wood, Ralph C.",,"=""0664226108""","=""9780664226107""",5,4.08,Westminster John Knox Press,Paperback,169,2003,2003,2021/03/19,2017/11/27,"inglese, kindle","inglese (#7), kindle (#23)",read,,,,1,0
54749848,"Abuso di parola, abuso di potere",Josef Pieper,"Pieper, Josef",,"=""8834340124""","=""9788834340127""",0,4.30,Vita e Pensiero,Paperback,72,2020,1992,,2021/03/17,"to-read, pdf","to-read (#124), pdf (#12)",to-read,,,,0,0
419151,An Anthology,Josef Pieper,"Pieper, Josef",,"=""0898702267""","=""9780898702262""",0,4.57,Ignatius Press,Paperback,241,1989,1989,,2021/03/17,"to-read, pdf, morale","to-read (#123), pdf (#11), morale (#22)",to-read,,,,0,0
25716,Guide to Thomas Aquinas,Josef Pieper,"Pieper, Josef",,"=""0898703190""","=""9780898703191""",0,4.22,Ignatius Press,Paperback,192,1991,1958,,2021/03/17,"to-read, pdf, tomismo","to-read (#122), pdf (#10), tomismo (#14)",to-read,,,,0,0
51486378,La realtà e il bene,Josef Pieper,"Pieper, Josef",,"=""8837225539""","=""9788837225537""",0,3.00,Morcelliana,Paperback,0,2011,,,2020/02/20,"to-read, filosofia, morale","to-read (#101), filosofia (#44), morale (#20)",to-read,,,,0,0
18074021,Il fabbro di Wootton Major,J.R.R. Tolkien,"Tolkien, J.R.R.","Pauline Baynes, Isabella Murro","=""8845272427""","=""9788845272424""",0,3.91,Bompiani,Paperback,161,2013,1967,,2019/08/15,to-read,to-read (#67),to-read,,,,0,0
57215658,Il battesimo,Tertullian,"Tertullian, Tertullian",A. Carpin,"=""8870946983""","=""9788870946987""",0,0.0,ESD,Paperback,,2011,,,2021/02/26,"to-read, apologesi, religione, spirituale, padri-della-chiesa","to-read (#120), apologesi (#11), religione (#60), spirituale (#28), padri-della-chiesa (#1)",to-read,,,,0,0
4160051,Philosophische Ethik bei Thomas von Aquin (German Edition),Wolfgang Kluxen,"Kluxen, Wolfgang",,"=""378730486X""","=""9783787304868""",0,3.50,Meiner,Hardcover,264,1980,1980,,2021/02/20,"to-read, filosofia, morale","to-read (#119), filosofia (#43), morale (#19)",to-read,,,,0,0
44564620,Pensieri (Italian Edition),Blaise Pascal,"Pascal, Blaise",Chiara Vozza,"=""8880497448""","=""9788880497448""",0,3.94,Guaraldi,Kindle Edition,274,2012,1670,,2019/11/11,"to-read, kindle, filosofia","to-read (#85), kindle (#11), filosofia (#27)",to-read,,,,0,0
31567764,Il trionfo della croce. La ragionevolezza della fede,Girolamo Savonarola,"Savonarola, Girolamo",Carbone Giorgio,"=""8870944336""","=""9788870944334""",2,4.14,ESD Edizioni Studio Domenicano,Hardcover,0,2001,2009,2016/09/10,2016/08/20,,,read,,,,1,0
28144353,Breve catechesi sul matrimonio,Antonio M. Sicari,"Sicari, Antonio M.",,"=""8816301910""","=""9788816301917""",0,4.50,Jaca book - Graffiti edizioni,Perfect Paperback,,1994,,,2021/01/18,"to-read, pdf, morale, religione","to-read (#118), pdf (#9), morale (#18), religione (#59)",to-read,,,,0,0
18069882,Il cristianesimo così com'è,C.S. Lewis,"Lewis, C.S.",Franco Salvatorelli,"=""8845913112""","=""9788845913112""",0,4.36,Adelphi,Paperback,271,1997,1952,,2021/01/18,"pdf, filosofia, religione, to-read","pdf (#8), filosofia (#42), religione (#58), to-read (#117)",to-read,,,,0,0
11372834,"Philip K. Dick and Philosophy: Do Androids Have Kindred Spirits? (Popular Culture and Philosophy, 63)",D.E. Wittkower,"Wittkower, D.E.",,"=""0812697340""","=""9780812697346""",3,3.89,Open Court,Paperback,288,2011,2011,2021/01/10,2017/10/27,"filosofia, inglese, kindle","filosofia (#40), inglese (#6), kindle (#22)",read,,,,1,0
9697800,Simposio,Plato,"Plato, Plato","Platone, Giorgio Colli","=""8845903915""","=""9788845903915""",4,4.09,Adelphi,Paperback,108,1979,-380,2018/05/04,2018/03/14,filosofia,filosofia (#17),read,,,,2,0
472299,Lord of the Elves and Eldils: Fantasy and Philosophy in C.S. Lewis and J.R.R. Tolkien,Richard L. Purtill,"Purtill, Richard L.",,"=""1586170848""","=""9781586170844""",5,3.83,Ignatius Press,Paperback,304,2006,1974,2020/12/21,2017/11/27,"tolkien, pdf, inglese, filosofia","tolkien (#5), pdf (#6), inglese (#3), filosofia (#37)",read,,,,1,0
6687097,Final Fantasy and Philosophy: The Ultimate Walkthrough,William Irwin,"Irwin, William","Jason P. Blahuta, Michel S. Beaulieu","=""0470415363""","=""9780470415368""",0,3.54,Wiley,Paperback,240,2009,2009,,2020/12/16,"to-read, da-comprare, filosofia, inglese","to-read (#116), da-comprare (#15), filosofia (#39), inglese (#5)",to-read,,,,0,0
957211,Evil and the God of Love,John Harwood Hick,"Hick, John Harwood",,"=""0230522009""","=""9780230522008""",0,4.03,Palgrave Macmillan,Paperback,416,2007,1974,,2020/12/14,"to-read, da-comprare, filosofia, inglese","to-read (#114), da-comprare (#13), filosofia (#38), inglese (#4)",to-read,,,,0,0
31942324,Le Catechesi di San Cirillo di Gerusalemme (Opere dei Santi),San Cirillo di Gerusalemme,"Gerusalemme, San Cirillo di",,"=""""","=""""",0,0.0,Le Vie della Cristianità,Kindle Edition,38,2016,,,2020/12/08,"kindle, religione, to-read","kindle (#21), religione (#56), to-read (#113)",to-read,,,,0,0
2546282,Batman and Philosophy: The Dark Knight of the Soul,Mark D. White,"White, Mark D.",Robert Arp,"=""0470270306""","=""9780470270301""",5,3.76,John Wiley & Sons,Paperback,304,2008,2008,2020/11/22,2017/10/27,"filosofia, morale, pdf","filosofia (#36), morale (#17), pdf (#7)",read,,,,1,0
15775521,Alcune questioni di filosofia morale,Hannah Arendt,"Arendt, Hannah",Davide Tarizzo,"=""8806184849""","=""9788806184841""",5,4.15,Einaudi,Paperback,112,2006,,2020/11/15,2019/08/26,"filosofia, kindle","filosofia (#24), kindle (#2)",read,,,,1,0
53141660,Between Psychology and Philosophy: East-West Themes and Beyond (Palgrave Studies in Comparative East-West Philosophy),Michael Slote,"Slote, Michael",,"=""3030225038""","=""9783030225032""",0,3.85,Palgrave Macmillan,Kindle Edition,215,2019,,,2020/10/15,"to-read, da-comprare, kindle, filosofia, morale","to-read (#111), da-comprare (#11), kindle (#20), filosofia (#35), morale (#16)",to-read,,,"Ho trovato il nome di questa autrice in Batman and Philosophy, ella si occupa di virtu insieme a MacIntyre e Martha Nussbaum",0,0
250887,The Fragility of Goodness: Luck and Ethics in Greek Tragedy and Philosophy,Martha C. Nussbaum,"Nussbaum, Martha C.",,"=""0521794722""","=""9780521794725""",0,4.22,Cambridge University Press,Paperback,592,2001,1986,,2020/10/15,"to-read, da-comprare, filosofia, inglese, morale","to-read (#112), da-comprare (#12), filosofia (#34), inglese (#2), morale (#15)",to-read,,,"Ho trovato il nome di questa autrice in Batman and Philosophy, ella si occupa di virtu insieme a MacIntyre e Slote",0,0
34631279,Evangelium vitae Il valore e l'inviolabilità della vita umana,Pope John Paul II,"II, Pope John Paul",,"=""8831510584""","=""9788831510585""",5,4.12,Paoline,Paperback,168,1995,,2020/10/14,2020/09/30,"morale, pdf","morale (#14), pdf (#5)",read,,,,1,0
25649383,Gandalf visto da Tolkien,Ives Coassolo,"Coassolo, Ives",,"=""8874029918""","=""9788874029914""",0,4.17,Effatà Editrice,Kindle Edition,80,2014,2014,,2017/12/08,"kindle, tolkien","kindle (#19), tolkien (#4)",read,,,,1,0
6459699,Lontano dal pianeta silenzioso,C.S. Lewis,"Lewis, C.S.",Germana Cantoni De Rossi,"=""8845908992""","=""9788845908996""",3,3.93,Adelphi,Paperback,212,1992,1938,2020/10/11,2017/10/19,"avventura, pdf","avventura (#15), pdf (#4)",read,,,sul kindle,1,0
36489512,La filosofia di Indiana Jones,C. Bonvecchio,"Bonvecchio, C.",,"=""8857507726""","=""9788857507729""",2,2.00,Mimesis,Paperback,0,2011,,,2017/10/27,"filosofia, pdf","filosofia (#33), pdf (#3)",read,,,,2,0
1220702,Virtues and Vices: And Other Essays in Moral Philosophy,Philippa Foot,"Foot, Philippa",,"=""0199252866""","=""9780199252862""",0,3.69,Clarendon Press,Paperback,232,2003,1978,,2020/09/24,to-read,to-read (#110),to-read,,,,0,0
36491934,"Benché sia notte, commento a un cantico di san Giovanni della Croce",Divo Barsotti,"Barsotti, Divo",,"=""8837211511""","=""9788837211516""",2,2.00,Morcelliana,Paperback,0,1982,,2020/09/22,2017/10/28,"religione, spirituale","religione (#55), spirituale (#26)",read,,,,1,0
36489485,Itinerario spirituale,G. Savonarola,"Savonarola, G.",,"=""8870941388""","=""9788870941388""",1,1.00,ESD,Hardcover,,1993,,2020/09/20,2017/10/27,"religione, spirituale, filosofia","religione (#54), spirituale (#25), filosofia (#32)",read,,,,1,0
10326637,Le avventure di Pinocchio,Carlo Collodi,"Collodi, Carlo","Francesco Merlo, Enrico Mazzanti","=""8831523759""","=""9788831523752""",5,3.84,RCS  Editori,Hardcover,235,2002,1883,2020/09/20,2017/09/27,,,read,,,,1,0
36347125,Siate santi! Domenicani alla ricerca di Dio,G. Cavalcoli,"Cavalcoli, G.",,"=""8889913967""","=""9788889913963""",2,2.00,Fede & Cultura,Paperback,0,2008,,2020/09/17,2017/10/03,"religione, spirituale, storia","religione (#53), spirituale (#24), storia (#9)",read,,,,1,0
174871,G.K. Chesterton: The Apostle of Common Sense,Dale Ahlquist,"Ahlquist, Dale",,"=""0898708575""","=""9780898708578""",3,4.40,Ignatius Press,Paperback,188,2003,2003,2020/09/17,2017/10/19,,,read,it is a good book for those that never read G.K. Chesterton and they want have an idea about him,,,1,0
41843668,L'opzione Benedetto. Una strategia per i cristiani in un mondo post-cristiano,Rod Dreher,"Dreher, Rod",,"=""8892214934""","=""9788892214934""",0,3.80,San Paolo Edizioni,Paperback,352,2018,2017,,2020/09/14,"religione, apologesi","religione (#52), apologesi (#10)",read,,,,0,0
36347015,Leggender Metropolitane,Renzo Puccetti,"Puccetti, Renzo",,"=""8870949206""","=""9788870949209""",4,4.00,ESD,Paperback,0,2016,,2020/09/14,2017/10/03,"morale, psicologia","morale (#13), psicologia (#4)",read,,,,1,0
42926932,Problema estetico in Tommaso d'Aquino,Umbero Eco,"Eco, Umbero",,"=""8845238458""","=""9788845238451""",5,4.00,Bompiani,Paperback,,1982,,2019/09/24,2018/11/22,"filosofia, tomismo","filosofia (#31), tomismo (#13)",read,,,,1,0
36345338,Ritratto di Marthe Robin,Jean Guitton,"Guitton, Jean",,"=""8831521608""","=""9788831521604""",2,2.00,Paoline,Paperback,,2015,,2020/09/08,2017/10/03,,,read,,,,1,0
28325421,Veritatis Splendor: The Splendour of Truth,Pope John Paul II,"II, Pope John Paul",,"=""0851838995""","=""9780851838991""",4,4.52,Catholic Truth Society,Paperback,182,1993,1993,2020/09/07,2020/06/23,,,read,,,,1,0
18342827,Contro Maestro Ciliegia,Giacomo Biffi,"Biffi, Giacomo",,"=""""","=""""",0,3.95,,Unknown Binding,,,1977,,2019/02/11,to-read,to-read (#27),to-read,,,,0,0
36395930,Il pensiero occidentale dalle origini ad oggi. Vol. 2: Dall’Umanesimo a Kant,Giovanni Reale,"Reale, Giovanni",Dario Antiseri,"=""8835076471""","=""9788835076476""",5,4.26,La Scuola,Hardcover,733,1986,1991,,2017/10/11,,,read,,,,1,0
71091,Il piccolo principe,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","Nico Orengo, Nini Bompiani Bregoli","=""""","=""""",3,4.33,Bompiani,Paperback,125,1994,1943,2020/07/21,2020/07/09,,,read,,,,1,0
1212980,Humani Generis: Some False Opinions Which Threaten To Undermine Catholic Doctrine,Pope Pius XII,"XII, Pope Pius",,"=""0819833452""","=""9780819833457""",0,4.44,St. Paul Books and Media,Paperback,23,1950,1950,,2020/07/13,to-read,to-read (#108),to-read,,,,0,0
35996450,Storia delle credenze e delle idee religiose,Mircea Eliade,"Eliade, Mircea","Giulio Schiavoni, Maria Anna Massimello","=""""","=""""",0,4.57,Rizzoli,Paperback,1437,2006,1976,,2019/09/18,to-read,to-read (#76),to-read,,,Libro consigliato da p. Antonio Olmi durante il ritiro da studente nel 2019,0,0
36314022,Epistolario [vol. 1] - Corrispondenza con i direttori spirituali,Pio da Pietrelcina (san),"(san), Pio da Pietrelcina",,"=""8849900007""","=""9788849900002""",4,4.50,Padre Pio da Pietrelcina,Paperback,,2000,,,2017/09/27,"spirituale, religione","spirituale (#21), religione (#48)",read,,true,,2,0
387961,Christian Reflections,C.S. Lewis,"Lewis, C.S.",Walter Hooper,"=""0802808697""","=""9780802808691""",0,4.13,Wm. B. Eerdmans Publishing Co.,Paperback,190,1967,1967,,2020/06/22,to-read,to-read (#107),to-read,,,Il libro è in biblioteca nel corridoio del crocifisso,0,0
23976142,La mia vita. Autobiografia,Pope Benedict XVI,"XVI, Pope Benedict",,"=""""","=""""",5,4.22,San Paolo Edizioni,Kindle Edition,172,2013,1977,2020/06/18,2017/09/27,kindle,kindle (#17),read,,,,1,0
53577179,«Così parla il Signore». Studi sul profetismo biblico,Pietro Bovati,"Bovati, Pietro",,"=""8810221362""","=""9788810221365""",4,4.00,EDB ,Paperback,0,2008,,2020/06/15,2020/05/28,,,read,,,,1,0
22455901,"Harry Potter e la pietra filosofale (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.","Marina Astrologo, Stefano Bartezzaghi","=""8867158120""","=""9788867158126""",5,4.47,Salani,Hardcover,302,2014,1997,,2015/02/27,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",2,4.02,Norton,Paperback,488,1986,1897,2020/05/17,2017/09/27,inglese,inglese (#1),read,,,,1,0
22521927,Le serate di San Pietroburgo,Joseph de Maistre,"Maistre, Joseph de",,"=""8864092986""","=""9788864092980""",4,4.10,Fede & Cultura,Kindle Edition,406,2014,1821,,2014/06/17,"apologesi, filosofia","apologesi (#2), filosofia (#2)",read,,,,1,0
30062962,Dialoghi con Paolo VI,Jean Guitton,"Guitton, Jean",,"=""8818120379""","=""9788818120370""",5,3.83,Rusconi Libri,Paperback,0,1986,1967,,2016/04/30,,,read,,,,1,0
44157243,La volontà di potenza,Friedrich Nietzsche,"Nietzsche, Friedrich",Giorgio Brianese,"=""""","=""""",0,4.06,Mimesis ,Paperback,,2006,1901,,2019/02/27,to-read,to-read (#40),to-read,,,,0,0
44030758,Genealogia della morale (Italian Edition),Friedrich Nietzsche,"Nietzsche, Friedrich",Sossio Giametta,"=""8858658663""","=""9788858658666""",0,4.13,BUR,Kindle Edition,207,2013,1887,,2019/02/20,to-read,to-read (#39),to-read,,,,0,0
51480181,Dal profondo del nostro cuore,Pope Benedict XVI,"XVI, Pope Benedict","Robert Sarah, Pope Benedict XVI","=""8868798719""","=""9788868798710""",5,4.65,Cantagalli ,Paperback,0,2020,,2020/02/23,2020/02/19,"pdf, storia, spirituale, religione","pdf (#1), storia (#7), spirituale (#22), religione (#50)",read,,,,2,0
52747706,Opere di Origene. Commento a Matteo,Origine,"Origine, Origine",,"=""8831195255""","=""9788831195256""",0,0.0,Città Nuova,Hardcover,0,,,,2019/10/12,"to-read, spirituale, commento-al-vangelo","to-read (#79), spirituale (#17), commento-al-vangelo (#1)",to-read,,,,0,0
52691589,La legge di Cristo. 1. Morale generale,Bernhard Haring,"Haring, Bernhard",,"=""""","=""""",0,5.00,Morcelliana ,Paperback,0,1961,,,2019/08/27,"to-read, da-comprare, morale","to-read (#74), da-comprare (#1), morale (#6)",to-read,,,,0,0
331667,Intention,G.E.M. Anscombe,"Anscombe, G.E.M.",,"=""0674003993""","=""9780674003996""",0,4.03,Harvard University Press,Paperback,94,2000,1963,,2020/03/18,"to-read, da-comprare, morale","to-read (#106), da-comprare (#9), morale (#10)",to-read,,,,0,0
52296782,Si fa sera e il giorno ormai volge al declino,Robert Sarah,"Sarah, Robert",Nicolas Diat,"=""8868797666""","=""9788868797669""",0,4.56,Edizioni Cantagalli,Kindle Edition,316,2019,2019,,2019/10/14,"to-read, kindle","to-read (#80), kindle (#10)",to-read,,,,0,0
36229073,"The Flame Imperishable: Tolkien, St. Thomas, and the Metaphysics of Faërie",Jonathan S. McIntosh,"McIntosh, Jonathan S.",,"=""""","=""""",0,4.38,Angelico Press,Paperback,306,2017,2017,,2019/08/26,"kindle, fantasy, filosofia, to-read","kindle (#7), fantasy (#23), filosofia (#25), to-read (#105)",to-read,,,,0,0
51918197,Il dio Pan,Roberto Marchesini,"Marchesini, Roberto",,"=""""","=""""",0,2.50,Graphe.it edizioni,Kindle Edition,50,2015,2015,,2019/12/05,"to-read, kindle, psicologia","to-read (#89), kindle (#14), psicologia (#3)",to-read,,,,0,0
51831474,Tre per sposarsi. Cristo fondamento dell'unione sponsale,J. Sheen Fulton,"Fulton, J. Sheen",,"=""8864096604""","=""9788864096605""",0,0.0,Fede & Cultura,Paperback,0,2018,,,2019/08/14,"to-read, kindle","to-read (#62), kindle (#9)",to-read,,,,0,0
51831310,La pace dell'anima. Psicanalisi e teologia cristiana,J. Sheen Fulton,"Fulton, J. Sheen",,"=""8864097074""","=""9788864097077""",0,0.0,Fede & Cultura,Paperback,0,2019,,,2019/08/14,to-read,to-read (#61),to-read,,,,1,0
38530830,"21 Servants of Sovereign Joy: Faithful, Flawed, and Fruitful",John      Piper,"Piper, John",,"=""1433562529""","=""9781433562525""",0,4.67,Crossway,Hardcover,816,2018,,,2020/02/20,"to-read, da-comprare, morale","to-read (#104), da-comprare (#8), morale (#9)",to-read,,,,0,0
26449917,Habits of Grace: Enjoying Jesus through the Spiritual Disciplines,David Mathis,"Mathis, David",John      Piper,"=""1433550474""","=""9781433550478""",0,4.29,Crossway,Hardcover,240,2016,2016,,2020/02/20,"to-read, da-comprare","to-read (#103), da-comprare (#7)",to-read,,,,0,0
347656,Don't Waste Your Life,John      Piper,"Piper, John",,"=""1581344988""","=""9781581344981""",0,4.14,Crossway,Audible Audio,192,2003,2003,,2020/02/20,"to-read, da-comprare","to-read (#102), da-comprare (#6)",to-read,,,,0,0
8004214,"L'utilità del bene: Jeremy Bentham, l'utilitarismo e il consequenzialismo",Giacomo Samek Lodovici,"Lodovici, Giacomo Samek",,"=""8834319869""","=""9788834319864""",0,2.00,Vita e Pensiero,Paperback,342,2004,,,2020/02/20,to-read,to-read (#100),to-read,,,,0,0
15737188,Trattato di storia delle religioni,Mircea Eliade,"Eliade, Mircea",,"=""8833911365""","=""9788833911366""",0,4.29,Bollati Boringhieri,Paperback,512,1999,1949,,2020/02/19,"to-read, filosofia, pdf, religione, storia","to-read (#99), filosofia (#30), pdf (#2), religione (#49), storia (#8)",to-read,,,,0,0
51235523,La felicità del bene. Una rilettura di Tommaso d'Aquino,Giacomo Samek Lodovici,"Lodovici, Giacomo Samek",,"=""8834307852""","=""9788834307854""",0,0.0,Vita e Pensiero,Paperback,210,2002,,,2020/02/13,"to-read, da-comprare","to-read (#98), da-comprare (#5)",to-read,,,,0,0
48516207,La testimonianza del discepolo. Introduzione alla letteratura giovannea,Claudio Doglio,"Doglio, Claudio",,"=""8801047177""","=""9788801047172""",4,4.00,Elledici,Hardcover,,2018,,2020/02/13,2019/10/20,"commento-al-vangelo, religione","commento-al-vangelo (#2), religione (#43)",read,,,,1,0
12259953,Amore E Responsabilità: Morale Sessuale E Vita Interpersonale,Pope John Paul II,"II, Pope John Paul",,"=""8821185087""","=""9788821185083""",0,4.53,Marietti,Paperback,248,1980,1960,,2020/02/13,to-read,to-read (#97),to-read,,,,0,0
9693436,Lo Hobbit annotato,J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Oronzo Cilli, Elena Jeronimidis Conte","=""8845232921""","=""9788845232923""",5,4.29,Bompiani,Hardcover,414,2004,1937,,2014/05/15,fantasy,fantasy (#8),read,,,,1,0
36311772,Newman Catechista Universitario,Luigi Chitarin,"Chitarin, Luigi",,"=""8870945197""","=""9788870945195""",0,0.0,ESD,Paperback,0,2004,,,2017/09/26,stopped,stopped (#7),stopped,,true,,0,0
22457400,Harry Potter e il calice di fuoco,J.K. Rowling,"Rowling, J.K.",,"=""8867158155""","=""9788867158157""",5,4.57,Salani,Hardcover,655,2014,2000,,2015/02/27,,,read,,,,1,0
50384262,Lo spirito della liturgia. I santi segni,Romano Guardini,"Guardini, Romano",,"=""883721605X""","=""9788837216054""",0,3.67,Morcelliana,Paperback,214,1996,,,2020/01/10,"to-read, da-comprare","to-read (#94), da-comprare (#3)",to-read,,,,0,0
38455611,Introduzione allo spirito della liturgia,Pope Benedict XVI,"XVI, Pope Benedict",,"=""8821543684""","=""9788821543685""",0,4.67,San Paolo Edizioni,Paperback,0,,,,2020/01/09,to-read,to-read (#93),to-read,,,,0,0
49948949,Discernere. Pensare e agire secondo Dio,Gilles Jeanguenin,"Jeanguenin, Gilles",,"=""8821563340""","=""9788821563348""",0,0.0,San Paolo Edizioni,Paperback,0,2008,,,2019/07/31,to-read,to-read (#57),to-read,,,,0,0
9702304,Il raccolto rosso 1982-2010. Cronaca di una guerra di mafia e delle sue tristissime conseguenze,Enrico Deaglio,"Deaglio, Enrico",,"=""8842816205""","=""9788865760055""",0,3.96,Il Saggiatore,Paperback,379,2010,1993,,2019/12/26,to-read,to-read (#92),to-read,,,,0,0
49863701,Hanna Arendt contro la filosofia politica?,Miguel Abensour,"Abensour, Miguel",,"=""""","=""""",0,0.0,Jaca Book,Paperback,,2010,,,2019/07/21,to-read,to-read (#55),to-read,,,,0,0
49863639,Introduzione a Schleiermacher,Omar Brino,"Brino, Omar",,"=""8842094498""","=""9788842094494""",0,0.0,Editori Laterza,Paperback,,2010,,,2019/07/21,to-read,to-read (#54),to-read,,,,0,0
24677838,Contro il Buddismo: Il volto oscuro di una dottrina arcana,Roberto Dal Bosco,"Bosco, Roberto Dal",,"=""8864092684""","=""9788864092683""",0,4.00,Fede & Cultura,Kindle Edition,98,2012,2012,,2017/09/27,"apologesi, religione","apologesi (#1), religione (#7)",read,,,,2,0
10172109,These Are the Sacraments,Fulton J. Sheen,"Sheen, Fulton J.",,"=""0307590984""","=""9780307590985""",4,4.64,PRH Christian Publishing,Paperback,196,1995,1995,2019/12/16,2018/05/08,"spirituale, religione","spirituale (#14), religione (#39)",read,,,,1,0
30829052,La fine dell'epoca moderna,Romano Guardini,"Guardini, Romano",,"=""""","=""""",4,4.17,Morcelliana,Paperback,115,1954,1950,2019/12/15,2019/02/07,,,read,,,,1,0
23112178,Metamorfosi della Gnosi - Quadri della dissoluzione contemporanea,Emanuele Samek Lodovici,"Lodovici, Emanuele Samek",,"=""8881550202""","=""9788881550203""",0,4.00,Ares,Paperback,288,1991,1991,,2019/12/05,"to-read, kindle, filosofia","to-read (#91), kindle (#16), filosofia (#29)",to-read,,,,0,0
39117488,IL Veleno Kantiano (Classic Reprint) (Italian Edition),Guido Mattiussi,"Mattiussi, Guido",,"=""0259594652""","=""9780259594659""",0,0.0,Forgotten Books,Paperback,472,2018,,,2019/12/05,"to-read, kindle, filosofia","to-read (#90), kindle (#15), filosofia (#28)",to-read,,,,0,0
34670063,"Aristotele, san Tommaso d'Aquino e la psicologia clinica (Italian Edition)",Roberto Marchesini,"Marchesini, Roberto",,"=""8889341971""","=""9788889341971""",0,0.0,D'Ettoris Editori,Kindle Edition,128,2015,,,2019/03/08,"to-read, da-comprare, kindle, psicologia","to-read (#44), da-comprare (#2), kindle (#13), psicologia (#2)",to-read,,,,0,0
32702921,"La psicologia e san Tommaso d’Aquino: Il contributo di Padre Duynstee, Anna Terruwe e Conrad W. Baars (Italian Edition)",Roberto Marchesini,"Marchesini, Roberto",,"=""8889341505""","=""9788889341506""",0,3.00,D'Ettoris Editori,Kindle Edition,96,2013,,,2019/03/08,"to-read, kindle, psicologia","to-read (#43), kindle (#12), psicologia (#1)",to-read,,,,0,0
12578159,Con la cetra e con la fionda: L'ascesa di Davide verso il trono (Collana biblica) (Italian Edition),Bruna Costacurta,"Costacurta, Bruna",,"=""8839605525""","=""9788839605528""",3,3.00,Dehoniane,Unknown Binding,265,1994,1994,2019/11/30,2019/11/21,commento-al-vangelo,commento-al-vangelo (#3),read,,,,1,0
49001946,"Divo Barsotti. Il sacerdote, il mistico, il padre",Serafino Tognetti,"Tognetti, Serafino",,"=""8821572919""","=""9788821572913""",0,0.0,San Paolo Edizioni,Paperback,0,2012,,,2019/11/28,"to-read, spirituale, agiografia","to-read (#88), spirituale (#20), agiografia (#2)",to-read,,,,0,0
48926343,Giacomo Biffi. L'altro cardinale,Arturo Testi,"Testi, Arturo",,"=""8870949974""","=""9788870949971""",0,0.0,ESD,Paperback,,2019,,,2019/11/24,"to-read, spirituale","to-read (#87), spirituale (#19)",to-read,,,,0,0
40218766,Liberare la libertà. Fede e politica nel terzo millennio,Pope Benedict XVI,"XVI, Pope Benedict",,"=""8868795221""","=""9788868795221""",0,4.60,Edizioni Cantagalli s.r.l.,Paperback,208,2018,,,2019/07/30,to-read,to-read (#56),to-read,,,,0,0
18006453,Il sacro e il profano,Mircea Eliade,"Eliade, Mircea",Edoardo Fadini,"=""883391688X""","=""9788833916880""",0,4.11,Bollati Boringhieri ,Paperback,139,2006,1957,,2019/11/21,to-read,to-read (#86),to-read,,,,0,0
11507269,L'anello e la croce: Significato teologico de Il signore degli anelli,Andrea Monda,"Monda, Andrea",,"=""8849822154""","=""9788849822151""",0,4.33,Rubbettino Editore,Paperback,252,2008,2008,,2019/11/07,"to-read, religione, tolkien, fantasy","to-read (#84), religione (#47), tolkien (#3), fantasy (#24)",to-read,,,,0,0
40936682,Il quinto evangelo,Giacomo Biffi,"Biffi, Giacomo",,"=""8870946231""","=""9788870946239""",5,4.50,ESD,Paperback,,2007,,2019/11/08,2018/07/24,,,read,,,,1,0
33787462,Poesie d'amore e disamore,Catullus,"Catullus, Catullus",Vincenzo Guarracino,"=""8884905699""","=""9788884905697""",0,3.84,Baldini Castoldi Dalai,Paperback,335,2004,2007,,2019/11/04,to-read,to-read (#83),to-read,,,,0,0
44151619,"Uomo e natura, appunti per una antropologia filosofica",Sofia Vanni Rovighi,"Rovighi, Sofia Vanni",,"=""8834346084""","=""9788834346082""",5,4.50,Vita e Pensiero,Paperback,,1996,,2019/10/31,2019/02/27,"tomismo, filosofia","tomismo (#2), filosofia (#11)",read,,,,2,0
48625477,Opera omnia. Vol. 4/2: Mito e rito. Le costanti del sacro,Julien Ries,"Ries, Julien",,"=""8816408251""","=""9788816408258""",0,0.0,Jaca Book,Paperback,0,2008,,,2019/10/29,"to-read, religione, mito","to-read (#81), religione (#44), mito (#1)",to-read,,,,0,0
9694719,Da Hegel a Nietzsche. La frattura rivoluzionaria nel pensiero del secolo XIX,Karl Löwith,"Löwith, Karl",,"=""8806319140""","=""9788806319144""",0,4.01,Einaudi,Paperback,,1996,2001,,2019/08/04,"to-read, kindle","to-read (#59), kindle (#8)",to-read,,,,0,0
